name,url,ingredients
Snowball,https://www.diffordsguide.com/cocktails/recipe/1841/snowball,"['Lemonade', 'Lime juice', 'Advocaat liqueur']"
Southern Manhattan,https://www.diffordsguide.com/cocktails/recipe/1843/southern-manhattan,"['Bourbon whiskey', 'Southern liqueur', 'Rosso/sweet vermouth', 'Creole bitters']"
Southern Mint Cobbler,https://www.diffordsguide.com/cocktails/recipe/1844/southern-mint-cobbler,"['Mint leaves', 'Southern liqueur', 'Lemon juice', 'Peach purée']"
Southern Tea,https://www.diffordsguide.com/cocktails/recipe/1848/southern-tea,"['Gin', 'Apricot liqueur', 'Banana liqueur', 'Southern liqueur', 'Earl Grey tea']"
South Side Royale,https://www.diffordsguide.com/cocktails/recipe/1849/south-side-royale,"['Mint leaves', 'Gin', 'Lemon juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Spencer Cocktail,https://www.diffordsguide.com/cocktails/recipe/1852/spencer-cocktail,"['Gin', 'Apricot liqueur', 'Orange juice', 'Aromatic bitters']"
Speyside Cocktail,https://www.diffordsguide.com/cocktails/recipe/1853/speyside-cocktail,"['Green grapes (seedless)', 'Scotch whisky', 'Apricot liqueur', 'Pink grapefruit juice']"
Spiced Pear,https://www.diffordsguide.com/cocktails/recipe/1856/spiced-pear,"['Pear & cognac liqueur', 'Spiced rum', 'Pear juice', 'Lime juice', 'Sugar syrup (2:1)']"
Spiked Apple Cider (Hot),https://www.diffordsguide.com/cocktails/recipe/1859/spiked-apple-cider-hot,"['Clove', 'Cognac (brandy)', 'Apple juice', 'Cream']"
Sputnik #2,https://www.diffordsguide.com/cocktails/recipe/1864/sputnik-2,"['Light white rum', 'Cognac (brandy)', 'Orange juice', 'Sugar syrup (2:1)']"
Star,https://www.diffordsguide.com/cocktails/recipe/1868/star,"['Calvados apple brandy', 'Rosso/sweet vermouth', 'Gomme syrup', 'Creole bitters']"
Steep Flight,https://www.diffordsguide.com/cocktails/recipe/1872/steep-flight,"['Calvados apple brandy', 'Vodka', 'Pear & cognac liqueur', 'Apple juice']"
Stone & Gravel,https://www.diffordsguide.com/cocktails/recipe/1875/stone-and-gravel,"['White overproof rum', 'Ginger wine']"
Stork Club,https://www.diffordsguide.com/cocktails/recipe/1877/stork-club,"['Gin', 'Cointreau/Triple sec', 'Orange juice', 'Lime juice', 'Orange bittersoptional']"
Strawberry Daiquiri,https://www.diffordsguide.com/cocktails/recipe/1883/strawberry-daiquiri,"['Strawberries (fresh)', 'Light gold rum 1-3yo', 'Lime juice', 'Sugar syrup (2:1)', 'Black pepper', 'Saline solution 4:1']"
Strawberry Éclair,https://www.diffordsguide.com/cocktails/recipe/1884/strawberry-eclair,"['Strawberry liqueur', 'Hazelnut liqueur', 'Lime juice']"
Strawberry Margarita,https://www.diffordsguide.com/cocktails/recipe/1886/strawberry-margarita,"['Strawberries (fresh)', 'Blanco tequila', 'Cointreau/Triple sec', 'Lime juice', 'Sugar syrup (2:1)']"
Strawberry Martini,https://www.diffordsguide.com/cocktails/recipe/1887/strawberry-martini,"['Strawberries (fresh)', 'Vodka', 'Sugar syrup (2:1)', 'Black pepper']"
Strawberry & Balsamic Mojito,https://www.diffordsguide.com/cocktails/recipe/1888/strawberry-and-balsamic-mojito,"['Strawberries (fresh)', 'Mint leaves', 'Light gold rum 1-3yo', 'Lime juice', 'White balsamic', 'Sugar syrup (2:1)', 'Soda (club soda) water']"
Strudel Martini,https://www.diffordsguide.com/cocktails/recipe/1889/strudel-martini,"['Gin', 'Vodka', 'Cognac (brandy)', 'Pedro Ximénez sherry', 'Apple juice', 'Apple sugar syrup', 'Cream']"
Summer Breeze,https://www.diffordsguide.com/cocktails/recipe/1893/summer-breeze,"['Vodka', 'Elderflower liqueur', 'Cranberry juice', 'Apple juice']"
Summer Rose Cocktail,https://www.diffordsguide.com/cocktails/recipe/1894/summer-rose-cocktail,"['Vodka', 'White crème de cacao', 'Lychee liqueur', 'Grenadine syrup']"
Sundowner #1,https://www.diffordsguide.com/cocktails/recipe/1899/sundowner-1,"['Cognac (brandy)', 'Grand Marnier', 'Orange juice', 'Lemon juice', 'Chilled water']"
Sunshine No. 1,https://www.diffordsguide.com/cocktails/recipe/1902/sunshine-no-1,"['Light gold rum 1-3yo', 'Dry vermouth', 'Pineapple juice', 'Grenadine syrup']"
Sunshine No. 2,https://www.diffordsguide.com/cocktails/recipe/1903/sunshine-no-2,"['Light white rum', 'Crème de cassis', 'Dry vermouth', 'Lemon juice']"
Sunstroke,https://www.diffordsguide.com/cocktails/recipe/1904/sunstroke,"['Vodka', 'Cointreau/Triple sec', 'Pink grapefruit juice', 'Grapefruit bitters']"
Swamp Water,https://www.diffordsguide.com/cocktails/recipe/1908/swamp-water,"['Chartreuse Green', 'Pineapple juice', 'Lime juice', 'Daiquiri bitters', 'Saline solution 4:1']"
Sweet Science,https://www.diffordsguide.com/cocktails/recipe/1911/sweet-science,"['Scotch whisky', 'Honey herbal liqueur', 'Orange juice', 'Orange bitters', 'Saline solution 4:1']"
Tainted Cherry,https://www.diffordsguide.com/cocktails/recipe/1915/tainted-cherry,"['Vodka', 'Cherry brandy', 'Maraschino liqueur', 'Orange juice', 'Orange bitters']"
Tango Cocktail,https://www.diffordsguide.com/cocktails/recipe/1916/tango-cocktail,"['Gin', 'Rosso/sweet vermouth', 'Dry vermouth', 'Orange juice', 'Orange Curaçao']"
Tango Cocktail (from the Bellagio),https://www.diffordsguide.com/cocktails/recipe/1917/tango-cocktail-from-the-bellagio,"['Gin', 'Passionfruit liqueur', 'Pink grapefruit juice']"
Tantris Sidecar No.1,https://www.diffordsguide.com/cocktails/recipe/1918/tantris-sidecar-no1,"['Cognac (brandy)', 'Calvados apple brandy', 'Cointreau/Triple sec', 'Chartreuse Green', 'Pineapple juice', 'Lemon juice', 'Sugar syrup (2:1)']"
Tarte Tatin Cocktail,https://www.diffordsguide.com/cocktails/recipe/1921/tarte-tatin-cocktail,"['Vanilla vodka', 'Apple Schnapps', 'Caramel liqueur', 'Cream', 'Egg white (pasteurised)']"
Tartini,https://www.diffordsguide.com/cocktails/recipe/1922/tartini,"['Vodka', 'Blk raspberry liqueur', 'Cranberry juice', 'Raspberries']"
Tatanka,https://www.diffordsguide.com/cocktails/recipe/1923/tatanka,"['Bison grass vodka', 'Apple juice', 'Lemon juice']"
Tatanka Royale,https://www.diffordsguide.com/cocktails/recipe/1924/tatanka-royale,"['Bison grass vodka', 'Apple juice', 'Brut sparkling wine']"
Tawny-Tini,https://www.diffordsguide.com/cocktails/recipe/1925/tawny-tini,"['Vodka', 'Tawny port', 'Maple syrup']"
Teddy Bear,https://www.diffordsguide.com/cocktails/recipe/1926/teddy-bear,"['Pear & cognac liqueur', 'Apple Schnapps', 'Apple juice', 'Cinnamon powder']"
Tennessee Berry Mule,https://www.diffordsguide.com/cocktails/recipe/1927/tennessee-berry-mule,"['Raspberries', 'Tennessee whiskey', 'Amaretto liqueur', 'Cranberry juice', 'Lime juice', 'Ginger beer']"
Tennessee Iced Tea,https://www.diffordsguide.com/cocktails/recipe/1928/tennessee-iced-tea,"['Tennessee whiskey', 'Light white rum', 'Vodka', 'Cointreau/Triple sec', 'Lemon juice', 'Sugar syrup (2:1)', 'Cola']"
Tequila Mockingbird,https://www.diffordsguide.com/cocktails/recipe/1931/tequila-mockingbird,"['Reposado tequila', 'Green crème de menthe', 'Lime juice', 'Sugar syrup (2:1)']"
Tequila Sunset,https://www.diffordsguide.com/cocktails/recipe/1936/tequila-sunset,"['Reposado tequila', 'Lemon juice', 'Honey syrup (3:1)', 'Soda (club soda) water']"
Tequila'tini,https://www.diffordsguide.com/cocktails/recipe/1937/tequilatini,"['Reposado tequila', 'Dry vermouth', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Saline solution 4:1']"
Testarossa,https://www.diffordsguide.com/cocktails/recipe/1939/testarossa,"['Vodka', 'Red bitter liqueur', 'Soda (club soda) water']"
Test Pilot,https://www.diffordsguide.com/cocktails/recipe/1940/test-pilot,"['Aged Jamaican rum', 'Light white rum', 'Cointreau/Triple sec', 'Falernum liqueur', 'Lemon juice']"
Texas Iced Tea,https://www.diffordsguide.com/cocktails/recipe/1942/texas-iced-tea,"['Añejo tequila', 'Light white rum', 'Vodka', 'Gin', 'Bourbon whiskey', 'Cointreau/Triple sec', 'Lime juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Cola']"
Three Miller,https://www.diffordsguide.com/cocktails/recipe/1947/three-miller,"['Cognac (brandy)', 'Light white rum', 'Lemon juice', 'Grenadine syrup', 'Chilled water']"
Thriller From Vanilla,https://www.diffordsguide.com/cocktails/recipe/1950/thriller-from-vanilla,"['Vanilla vodka', 'Gin', 'Cointreau/Triple sec', 'Orange juice']"
Thunderbird,https://www.diffordsguide.com/cocktails/recipe/1951/thunderbird,"['Bourbon whiskey', 'Amaretto liqueur', 'Pineapple juice', 'Orange juice']"
Tick-Tack Martini,https://www.diffordsguide.com/cocktails/recipe/1953/tick-tack-martini,"['Vodka', 'Sambuca', 'White crème de menthe', 'Dry vermouth']"
Tiki Margarita,https://www.diffordsguide.com/cocktails/recipe/1955/tiki-margarita,"['Reposado tequila', 'Orgeat syrup', 'Lime juice']"
Tilt,https://www.diffordsguide.com/cocktails/recipe/1957/tilt,"['Pineapple vodka', 'Coconut rum liqueur', 'Pineapple juice', 'Pink grapefruit juice', 'Vanilla sugar syrup', 'Bitter lemon tonic']"
Toast & Orange Cocktail,https://www.diffordsguide.com/cocktails/recipe/1962/toast-and-orange-cocktail,"['Bourbon whiskey', 'Orange marmalade', 'Creole bitters', 'Sugar syrup (2:1)']"
Toasted Almond,https://www.diffordsguide.com/cocktails/recipe/1963/toasted-almond,"['Vodka', 'Amaretto liqueur', 'Coffee liqueur', 'Cream']"
Toffee Apple,https://www.diffordsguide.com/cocktails/recipe/1965/toffee-apple,"['Calvados apple brandy', 'Caramel liqueur', 'Apple juice', 'Lime juice']"
Toffee Apple Martini,https://www.diffordsguide.com/cocktails/recipe/1966/toffee-apple-martini,"['Calvados apple brandy', 'Vodka', 'Gin', 'Sour apple liqueur', 'Caramel liqueur', 'Apple juice']"
Tokyo Bloody Mary,https://www.diffordsguide.com/cocktails/recipe/1967/tokyo-bloody-mary,"['Sake', 'Tomato juice', 'Lemon juice', 'Tawny port', 'Hot pepper sauce', 'Worcestershire sauce', 'Celery salt', 'Black pepper']"
Tolleytown Punch,https://www.diffordsguide.com/cocktails/recipe/1970/tolleytown-punch,"['Tennessee whiskey', 'Cranberry juice', 'Pineapple juice', 'Orange juice', 'Ginger ale']"
Tootie Fruity Lifesaver,https://www.diffordsguide.com/cocktails/recipe/1978/tootie-fruity-lifesaver,"['Vodka', 'Banana liqueur', 'Galliano liqueur', 'Cranberry juice', 'Pineapple juice', 'Orange juice']"
Tre Martini,https://www.diffordsguide.com/cocktails/recipe/1982/tre-martini,"['Light gold rum 1-3yo', 'Blk raspberry liqueur', 'Apple juice']"
Tres Compadres Margarita,https://www.diffordsguide.com/cocktails/recipe/1984/tres-compadres-margarita,"['Reposado tequila', 'Cointreau/Triple sec', 'Blk raspberry liqueur', 'Lime cordial', 'Lime juice', 'Orange juice', 'Pink grapefruit juice']"
Toblerone Cocktail,https://www.diffordsguide.com/cocktails/recipe/1985/toblerone-cocktail,"['Vanilla rum', 'Amaretto liqueur', 'Dark crème de cacao', 'Honey syrup (3:1)', 'Cream', 'Egg white (pasteurised)']"
Trilby No.1,https://www.diffordsguide.com/cocktails/recipe/1988/trilby-no1,"['Scotch whisky', 'Rosso/sweet vermouth', 'Parfait amour liqueur', 'Absinthe', 'Orange bitters']"
Trinity,https://www.diffordsguide.com/cocktails/recipe/1989/trinity,"['Scotch whisky', 'Dry vermouth', 'White crème de menthe', 'Apricot liqueur', 'Orange bitters']"
Triple 'C',https://www.diffordsguide.com/cocktails/recipe/1990/triple-c,"['Vodka', 'White crème de cacao', 'Dry vermouth', 'Cranberry juice', 'Chocolate bitters', 'Saline solution 4:1']"
Triple Orange,https://www.diffordsguide.com/cocktails/recipe/1991/triple-orange,"['Vodka', 'Grand Marnier', 'Red bitter liqueur', 'Orange juice', 'Egg white (pasteurised)']"
Tripleberry,https://www.diffordsguide.com/cocktails/recipe/1992/tripleberry,"['Raspberries', 'Vodka', 'Strawberry liqueur', 'Shiraz red wine', 'Crème de cassis']"
Tropical Daiquiri,https://www.diffordsguide.com/cocktails/recipe/1996/tropical-daiquiri,"['Aged rum (6-10yr)', 'Pineapple juice', 'Lime juice', 'Grenadine syrup', 'Sugar syrup (2:1)']"
Tulip Cocktail,https://www.diffordsguide.com/cocktails/recipe/1997/tulip-cocktail,"['Calvados apple brandy', 'Rosso/sweet vermouth', 'Apricot liqueur', 'Lemon juice']"
Turkish Delight Cocktail,https://www.diffordsguide.com/cocktails/recipe/2000/turkish-delight-cocktail,"['Vodka', 'Vanilla vodka', 'White crème de cacao', 'Honey syrup (3:1)', 'Rose water', 'Egg white (pasteurised)']"
Turquoise Daiquiri,https://www.diffordsguide.com/cocktails/recipe/2001/turquoise-daiquiri,"['Light white rum', 'Cointreau/Triple sec', 'Blue curaçao liqueur', 'Lime juice', 'Pineapple juice', 'Sugar syrup (2:1)']"
Tuxedo Cocktail No.1 (Savoy & Duffy's recipe),https://www.diffordsguide.com/cocktails/recipe/4601/tuxedo-cocktail-no1-savoy-and-duffys-recipe,"['Lemon peel', 'Gin', 'Dry vermouth', 'Absinthe']"
Twisted Sobriety,https://www.diffordsguide.com/cocktails/recipe/2008/twisted-sobriety,"['Cognac (brandy)', 'Poire William', 'Brut sparkling wine']"
Two 'T' Fruity,https://www.diffordsguide.com/cocktails/recipe/2009/two-t-fruity,"['Vodka', 'Passion fruit syrup', 'Orange bitters']"
Uncle Vanya,https://www.diffordsguide.com/cocktails/recipe/2013/uncle-vanya,"['Vodka', 'Blackberry liqueur', 'Lime juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Upside-Down Raspberry Cheesecake,https://www.diffordsguide.com/cocktails/recipe/2016/upside-down-raspberry-cheesecake,"['Raspberries', 'Blk raspberry liqueur', 'Lemon peel', 'Vanilla vodka', 'Vanilla liqueur', 'Sugar syrup (2:1)', 'Mascarpone cheese', 'Cream']"
Valencia Cocktail No. 2,https://www.diffordsguide.com/cocktails/recipe/2022/valencia-cocktail-no-2,"['Apricot liqueur', 'Orange juice', 'Orange bittersoptional', 'Brut sparkling wine']"
Valkyrie Cocktail,https://www.diffordsguide.com/cocktails/recipe/2023/valkyrie-cocktail,"['Vanilla vodka', 'Pink grapefruit juice', 'Vanilla sugar syrup']"
Vampiro,https://www.diffordsguide.com/cocktails/recipe/2024/vampiro,"['Reposado tequila', 'Tomato juice', 'Orange juice', 'Lime juice', 'Grenadine syrup', 'Hot pepper sauce', 'Salt', 'Black pepper']"
Vanderbilt,https://www.diffordsguide.com/cocktails/recipe/2025/vanderbilt,"['Cognac (brandy)', 'Cherry brandy', 'Sugar syrup (2:1)', 'Aromatic bitters']"
Vanilla & Raspberry Cocktail,https://www.diffordsguide.com/cocktails/recipe/2027/vanilla-and-raspberry-cocktail,"['Raspberries', 'Vanilla vodka', 'Shiraz red wine', 'Sugar syrup (2:1)', 'Chilled water']"
Vanilla Sensation,https://www.diffordsguide.com/cocktails/recipe/2031/vanilla-sensation,"['Vanilla vodka', 'Sour apple liqueur', 'Dry vermouth']"
Vanilla Vodka Sour,https://www.diffordsguide.com/cocktails/recipe/2032/vanilla-vodka-sour,"['Vanilla vodka', 'Licor 43', 'Lemon juice', 'Egg white (pasteurised)']"
Vavavoom,https://www.diffordsguide.com/cocktails/recipe/2037/vavavoom,"['Cointreau/Triple sec', 'Lemon juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Velvet Fog,https://www.diffordsguide.com/cocktails/recipe/2038/velvet-fog,"['Vodka', 'Falernum liqueur', 'Lime juice', 'Orange juice', 'Sugar syrup (2:1)', 'Aromatic bitters']"
Venus,https://www.diffordsguide.com/cocktails/recipe/2042/venus,"['Raspberries', 'Gin', 'Cointreau/Triple sec', 'Sugar syrup (2:1)', 'Creole bitters']"
Verdi,https://www.diffordsguide.com/cocktails/recipe/2044/verdi,"['Vodka', 'Green melon liqueur', 'Peach schnapps', 'Pineapple juice', 'Apple juice', 'Lime juice']"
Violet Affinity,https://www.diffordsguide.com/cocktails/recipe/2049/violet-affinity,"['Crème de violette', 'Dry vermouth', 'Rosso/sweet vermouth']"
Vodka Collins,https://www.diffordsguide.com/cocktails/recipe/2050/vodka-collins,"['Vodka', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda (club soda) water']"
Vodka Sour,https://www.diffordsguide.com/cocktails/recipe/2053/vodka-sour,"['Vodka', 'Lemon juice', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Egg white (pasteurised)']"
Voodoo,https://www.diffordsguide.com/cocktails/recipe/2056/voodoo,"['Aged rum (6-10yr)', 'Rosso/sweet vermouth', 'Apple juice', 'Lime juice', 'Sugar syrup (2:1)']"
Vowel Cocktail,https://www.diffordsguide.com/cocktails/recipe/2057/vowel-cocktail,"['Scotch whisky', 'Kummel liqueur', 'Rosso/sweet vermouth', 'Orange juice', 'Aromatic bitters']"
Walnut Martini,https://www.diffordsguide.com/cocktails/recipe/2059/walnut-martini,"['Vodka', 'Tuaca liqueur', 'Walnut liqueur', 'Dry vermouth']"
Wanton Abandon,https://www.diffordsguide.com/cocktails/recipe/2061/wanton-abandon,"['Strawberries (fresh)', 'Vodka', 'Lemon juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Ward Eight,https://www.diffordsguide.com/cocktails/recipe/2062/ward-eight,"['Rye whiskey 50% abv', 'Lemon juice', 'Orange juice', 'Sugar syrup (2:1)', 'Grenadine syrup']"
Warsaw Cooler,https://www.diffordsguide.com/cocktails/recipe/2064/warsaw-cooler,"['Bison grass vodka', 'Spiced rum', 'Cointreau/Triple sec', 'Lemon juice', 'Apple juice', 'Honey syrup (3:1)']"
Wasabi Martini,https://www.diffordsguide.com/cocktails/recipe/2065/wasabi-martini,"['Vodka', 'Wasabi paste', 'Lemon juice', 'Sugar syrup (2:1)']"
Watermelon & Basil Cocktail,https://www.diffordsguide.com/cocktails/recipe/2067/watermelon-and-basil-cocktail,"['Watermelon (fresh)', 'Basil leaves', 'Gin', 'Sugar syrup (2:1)']"
Watermelon & Basil Smash,https://www.diffordsguide.com/cocktails/recipe/2068/watermelon-and-basil-smash,"['Watermelon (fresh)', 'Basil leaves', 'Reposado tequila', 'Limoncello liqueur', 'Ginger ale']"
Watermelon Cosmo,https://www.diffordsguide.com/cocktails/recipe/2069/watermelon-cosmo,"['Watermelon (fresh)', 'Citrus vodka', 'Lime juice', 'Cranberry juice', 'Watermelon liqueur', 'Orange bitters']"
Webster Cocktail,https://www.diffordsguide.com/cocktails/recipe/2072/webster-cocktail,"['Gin', 'Dry vermouth', 'Apricot liqueur', 'Lime juice', 'Sugar syrup (2:1)', 'Saline solution 4:1']"
The Wentworth,https://www.diffordsguide.com/cocktails/recipe/2074/the-wentworth,"['Bourbon whiskey', 'Rouge aromatised wine', 'Cranberry juice']"
What The Hell,https://www.diffordsguide.com/cocktails/recipe/2077/what-the-hell,"['Gin', 'Apricot liqueur', 'Dry vermouth', 'Lime juice']"
Whiskey Daisy No.1,https://www.diffordsguide.com/cocktails/recipe/2081/whiskey-daisy-no1,"['Bourbon whiskey', 'Cointreau/Triple sec', 'Lemon juice', 'Grenadine syrup', 'Soda (club soda) water']"
Whiskey Squirt,https://www.diffordsguide.com/cocktails/recipe/2084/whiskey-squirt,"['Peach purée', 'Bourbon whiskey', 'Grand Marnier', 'Soda from siphon']"
Whisky Fizz,https://www.diffordsguide.com/cocktails/recipe/2085/whisky-fizz,"['Scotch whisky', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda from siphon']"
White Cosmo,https://www.diffordsguide.com/cocktails/recipe/2087/white-cosmo,"['Citrus vodka', 'Cointreau/Triple sec', 'White cranberry juice', 'Lime juice']"
White Elephant,https://www.diffordsguide.com/cocktails/recipe/2088/white-elephant,"['Vodka', 'White crème de cacao', 'Cream']"
White Lion (David Embury's recipe),https://www.diffordsguide.com/cocktails/recipe/2092/white-lion-david-emburys-recipe,"['Light white rum', 'Cointreau/Triple sec', 'Grenadine syrup', 'Lime juice', 'Lime - spent half shell', 'Sugar syrup (2:1)']"
White Russian Cocktail,https://www.diffordsguide.com/cocktails/recipe/2093/white-russian-cocktail,"['Vodka', 'Coffee liqueur', 'Cream']"
White Stinger,https://www.diffordsguide.com/cocktails/recipe/2096/white-stinger,"['Vodka', 'White crème de menthe', 'White crème de cacao']"
Wilton Martini,https://www.diffordsguide.com/cocktails/recipe/2101/wilton-martini,"['Vodka', 'Calvados apple brandy', 'Apple Schnapps', 'Goldwasser liqueur', 'Apple juice']"
Wimbledon Martini,https://www.diffordsguide.com/cocktails/recipe/2102/wimbledon-martini,"['Strawberries (fresh)', 'Light white rum', 'Strawberry liqueur', 'Sugar syrup (2:1)', 'Cream']"
The Windsor Rose,https://www.diffordsguide.com/cocktails/recipe/2103/the-windsor-rose,"['Orange vodka', 'Cointreau/Triple sec', 'Cranberry juice', 'Lime juice', 'Rose water']"
Windy Miller,https://www.diffordsguide.com/cocktails/recipe/2104/windy-miller,"['Citrus vodka', 'Absinthe', 'Mandarin liqueur', 'Lemon-lime soda']"
Winter Cocktail,https://www.diffordsguide.com/cocktails/recipe/2107/winter-cocktail,"['Cognac (brandy)', 'Sour apple liqueur', 'Dry vermouth', 'Sugar syrup (2:1)']"
Woo Woo,https://www.diffordsguide.com/cocktails/recipe/2110/woo-woo,"['Vodka', 'Peach schnapps', 'Cranberry juice', 'Peach bittersoptional']"
Yacht Club,https://www.diffordsguide.com/cocktails/recipe/2111/yacht-club,"['Light gold rum 1-3yo', 'Rosso/sweet vermouth', 'Apricot liqueur']"
Yellow Parrot,https://www.diffordsguide.com/cocktails/recipe/2115/yellow-parrot,"['Absinthe', 'Chartreuse Yellow', 'Apricot liqueur', 'Chilled water']"
Zakuski Cocktail,https://www.diffordsguide.com/cocktails/recipe/2120/zakuski-cocktail,"['Cucumber (fresh)', 'Citrus vodka', 'Cointreau/Triple sec', 'Lemon juice', 'Sugar syrup (2:1)']"
Zaza,https://www.diffordsguide.com/cocktails/recipe/2123/zaza,"['Gin', 'Rouge aromatised wine']"
Zelda Cocktail,https://www.diffordsguide.com/cocktails/recipe/2124/zelda-cocktail,"['Mint leaves', 'Bison grass vodka', 'Lime juice', 'Orgeat syrup', 'Chilled water']"
Zhivago Cocktail,https://www.diffordsguide.com/cocktails/recipe/2127/zhivago-cocktail,"['Vanilla vodka', 'Bourbon whiskey', 'Sour apple liqueur', 'Lime juice', 'Sugar syrup (2:1)']"
Alabazam,https://www.diffordsguide.com/cocktails/recipe/2138/alabazam,"['Cognac (brandy)', 'Grand Marnier', 'Lemon juice', 'Sugar syrup (2:1)', 'Orange bittersoptional', 'Saline solution 4:1', 'Soda (club soda) water']"
Apricot Rickey,https://www.diffordsguide.com/cocktails/recipe/2141/apricot-rickey,"['Gin', 'Apricot liqueur', 'Lime juice', 'Soda (club soda) water']"
Arnold Palmer,https://www.diffordsguide.com/cocktails/recipe/2142/arnold-palmer,"['Cold black tea', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda (club soda) water']"
Boxcar,https://www.diffordsguide.com/cocktails/recipe/2145/boxcar,"['Gin', 'Cointreau/Triple sec', 'Lime juice', 'Grenadine syrup', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Citrus Rum Cooler,https://www.diffordsguide.com/cocktails/recipe/2150/citrus-rum-cooler,"['Light white rum', 'Grand Marnier', 'Orange juice', 'Lemon-lime soda']"
Embassy Cocktail,https://www.diffordsguide.com/cocktails/recipe/2158/embassy-cocktail,"['Cognac (brandy)', 'Aged Jamaican rum', 'Cointreau/Triple sec', 'Lime juice', 'Chilled water', 'Saline solution 4:1']"
Fireman's Sour,https://www.diffordsguide.com/cocktails/recipe/2163/firemans-sour,"['Light white rum', 'Lime juice', 'Grenadine syrup', 'Egg white (pasteurised)']"
Fix (Generic Name),https://www.diffordsguide.com/cocktails/recipe/2164/fix-generic-name,"['Spirit', 'Lemon juice', 'Fruit juice ', 'Sugar syrup (2:1)']"
Froth Blower Cocktail,https://www.diffordsguide.com/cocktails/recipe/2170/froth-blower-cocktail,"['Gin', 'Grenadine syrup', 'Egg white (pasteurised)']"
Gloria,https://www.diffordsguide.com/cocktails/recipe/2176/gloria,"['Reposado tequila', 'Lemon juice', 'Sugar syrup (2:1)', 'Brut sparkling wine']"
Hot Toddy (brandy & lemon),https://www.diffordsguide.com/cocktails/recipe/2181/hot-toddy-brandy-and-lemon,"['Cognac (brandy)', 'Lemon juice', 'Brown sugar syrup', 'Boiling water']"
Houla Houla Cocktail,https://www.diffordsguide.com/cocktails/recipe/2182/houla-houla-cocktail,"['Gin', 'Orange juice', 'Orange Curaçao']"
Huapala,https://www.diffordsguide.com/cocktails/recipe/2183/huapala,"['Light white rum', 'Gin', 'Lemon juice', 'Grenadine syrup', 'Chilled water', 'Saline solution 4:1']"
Iced Tea Martini,https://www.diffordsguide.com/cocktails/recipe/2184/iced-tea-martini,"['Gin', 'Earl Grey tea', 'Dry vermouth', 'Sugar syrup (2:1)']"
London Cosmopolitan,https://www.diffordsguide.com/cocktails/recipe/2186/london-cosmopolitan,"['Gin', 'Cointreau/Triple sec', 'Cranberry juice', 'Lime juice', 'Saline solution 4:1']"
Oceanbreeze,https://www.diffordsguide.com/cocktails/recipe/2190/oceanbreeze,"['Vodka', 'Cranberry juice', 'Pink grapefruit juice', 'Pineapple juice']"
Picador,https://www.diffordsguide.com/cocktails/recipe/2191/picador,"['Reposado tequila', 'Cointreau/Triple sec', 'Lime juice']"
El Presidente Menocal Special,https://www.diffordsguide.com/cocktails/recipe/2193/el-presidente-menocal-special,"['Mint leaves', 'Light gold rum 1-3yo', 'Sugar syrup (2:1)', 'Lime juice']"
Raspberry Lynchburg,https://www.diffordsguide.com/cocktails/recipe/2195/raspberry-lynchburg,"['Tennessee whiskey', 'Lime juice', 'Sugar syrup (2:1)', 'Lemon-lime soda', 'Blk raspberry liqueur']"
Shark's Tooth No.1 (Trader Vic's),https://www.diffordsguide.com/cocktails/recipe/2197/sharks-tooth-no1-trader-vics,"['White overproof rum', 'Lime juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Grenadine syrup', 'Soda (club soda) water']"
Silver Bronx,https://www.diffordsguide.com/cocktails/recipe/2198/silver-bronx,"['Gin', 'Rosso/sweet vermouth', 'Dry vermouth', 'Orange juice', 'Egg white (pasteurised)', 'Orange bittersoptional']"
Southside,https://www.diffordsguide.com/cocktails/recipe/2200/southside,"['Mint leaves', 'Gin', 'Lime juice', 'Sugar syrup (2:1)']"
Strawberry Blonde,https://www.diffordsguide.com/cocktails/recipe/2201/strawberry-blonde,"['Strawberries (fresh)', 'Vodka', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda (club soda) water']"
The Surfer,https://www.diffordsguide.com/cocktails/recipe/2202/the-surfer,"['Lemonade', 'Cognac (brandy)']"
Tom Arnold,https://www.diffordsguide.com/cocktails/recipe/2206/tom-arnold,"['Vodka', 'Lemon juice', 'Sugar syrup (2:1)', 'Cold black tea']"
Toreador,https://www.diffordsguide.com/cocktails/recipe/2207/toreador,"['Reposado tequila', 'Apricot liqueur', 'Lime juice', 'Agave syrup', 'Margarita Bitters']"
Alberto Martini,https://www.diffordsguide.com/cocktails/recipe/2238/alberto-martini,"['Gin', 'Dry vermouth', 'Fino sherry', 'Cointreau/Triple sec']"
